Y,X1,X2,X3,X4,X5,I,T
76.69114865797836,-4.819747648973221,17.39100764853802,2.1783671768446555,-3.4288452888780885,-3.8423046833306485,0.0,0.0
105.41032561060251,7.330780790040778,-2.2991237772568804,6.474729780805863,6.430251090232092,5.972795167981364,0.0,1.0
109.33411819604609,4.683602391092743,5.82273351091934,5.474602976804951,7.410137902251271,-4.37862680605671,0.0,2.0
56.3185310257123,-1.0302550044983938,8.656237639236737,12.635818344847166,-15.158306868939487,13.564810632597446,0.0,3.0
43.75482171624804,-4.479030144839872,3.9876136830489566,-5.259846912313739,10.520892792006148,-6.549316712427874,0.0,4.0
40.78045317555064,-4.487238737441734,1.2984237422170741,-0.43346955711432805,4.715088296345094,0.4186004174795275,0.0,5.0
44.51229532907732,-2.04788122238863,-2.9220844745381993,1.776861342608441,4.314668032982027,7.162843331173347,0.0,6.0
0.20355002823395285,1.7997377599540494,3.1785655939119666,9.500538313977998,-7.762516153576801,-0.7704828474096503,0.0,7.0
5.157949017923997,-2.9743555843747433,2.13013208561038,-2.9913199752444326,-0.006991786350029256,1.225101114345197,0.0,8.0
19.433424866329766,-2.269462532025548,-0.3906572364181179,-7.040129242305891,7.8303966057059995,-2.1326597798358295,0.0,9.0
75.255994260162,6.588534345845722,5.420321238084483,3.9865844163843676,-0.24870861249252918,0.027624614548873827,0.0,10.0
7.733168150385589,2.160871930782936,-2.798549672659295,7.045879827538339,-0.7977435615955015,1.3481899514167424,0.0,11.0
89.72633759220045,-7.945447115121139,-4.813475763223604,3.0846266357655123,13.591535762689732,4.929545240292441,0.0,12.0
95.72767447773452,4.022911031760319,-2.0429088037899303,-4.860701771437558,8.87423610647812,6.834975024518696,0.0,13.0
-76.89766113249713,-9.261307906550067,-1.0109573969876775,-4.658240434570709,2.7732367047055813,-8.651965767583338,0.0,14.0
13.207547228081872,-6.973752142291834,7.578219205543007,-1.0074818605119136,-5.6279568440406145,3.087240303111516,0.0,15.0
82.08410208086622,1.2359705730381878,9.341390053109825,1.8689903055926274,6.681532843874248,-10.922704337207605,0.0,16.0
-43.65540235738952,7.385486555861009,-10.221953029188786,-5.229268453176118,4.361230558053958,1.3301614019023145,0.0,17.0
-43.22025261351089,3.0363972650323223,-6.134433849515881,4.91441422831788,0.07303320888918882,-2.2398587435200152,0.0,18.0
-72.28420007342334,9.195825484175767,1.7438677703854029,-4.934243840375785,-6.867193600074369,-5.679646826115923,0.0,19.0
42.56785918400348,-2.831014601981672,9.14015715809269,-0.5691827990495345,-2.113894893168612,-0.36212511494853417,0.0,20.0
-80.57900232750809,-1.272388878449455,-1.9357421956040162,-3.939805742731764,-8.711983217026773,5.097126360732013,0.0,21.0
-3.369626130227595,-0.42684451239482385,-1.2157526676481547,-3.636451115700737,5.271259855836329,-5.35148225630101,0.0,22.0
27.1124937628189,-1.5932993274159326,-6.9803971652478225,2.9283500115630794,2.5939229788683846,8.493566177755461,0.0,23.0
-101.4545038087938,3.479591623940945,-9.890126982201291,6.481394453589749,3.958751558158949,-13.954884401728247,0.0,24.0
-3.7825917457067293,4.616273046715368,-8.551597561387899,1.6769308710848647,6.020505534377419,1.530640983920308,0.0,25.0
-11.761210490221139,-1.9237323791344427,-15.694388758236729,4.831357871241231,9.560657262117571,6.5920643701507124,0.0,26.0
-28.682057253465658,-6.974051225731557,0.24217848125831218,15.2234383020261,-7.4758333960124315,-0.5312596666926553,0.0,27.0
64.71541244197188,-5.211150214125388,8.476873857444474,-4.669475983690434,0.9235185772302843,3.8567566584368485,0.0,28.0
80.837459517579,-4.6035635716060535,8.564018026898903,0.9686974007450717,0.8900747588344138,1.1253462359287512,0.0,29.0
-65.53103799868836,-2.6926732961957147,-2.709742029774469,-1.959824858485213,-1.0001664912085242,-2.2923415678842,0.0,30.0
-55.3815439008539,-9.333112471405231,2.790494759532656,-4.007105591585866,-3.3015107414086886,-1.6485157415145668,0.0,31.0
96.85851693988424,-3.4186016679754294,9.031697277797909,-0.7156823121391982,4.166169798505105,0.7173809167643205,0.0,32.0
6.363051751989439,4.2681807807773735,5.850944186271574,-2.9006654282245674,-4.117925410475272,-2.6246591249301803,0.0,33.0
-75.53331933979946,-8.346520292814787,4.223566404452561,-19.759032613757068,-3.5368517896871907,1.1647302100748387,0.0,34.0
33.0203921032976,-0.2059860553783873,2.1687906316886685,-1.4168991902637709,2.4042764154755787,1.063366250762671,0.0,35.0
50.63930836176672,-2.991197657478315,0.19885802903771133,8.84595816715079,-3.65993163212471,10.013347176369605,0.0,36.0
-6.032270146314112,0.20416849440703916,-0.5196035870794247,-3.821119515587552,2.20690406453952,-0.7624191725406106,0.0,37.0
-80.43382507453664,-3.999700066537848,-7.183988258793926,1.3155083666763172,-1.4043275726426048,0.5982143307140072,0.0,38.0
-42.24046911625908,0.5523394367176364,-1.6410786304980565,7.628864345220405,-0.8948184967341422,-8.786498733351273,0.0,39.0
-28.04763645830044,5.28537672258078,0.35384416025206733,5.517247205851497,-10.478371251370058,2.7133302653725035,0.0,40.0
-6.149102984237617,1.5147721322647816,3.2104382651931402,3.0531374239634164,-1.1670234238534558,-5.878106139339684,0.0,41.0
10.544109651171143,11.320961167766534,1.2037840404093467,3.0574570561412173,-1.0435723129058911,-6.04396534539,0.0,42.0
-36.85750745946209,-1.451905770960018,-1.4823596235861514,8.165581500748116,-8.573749303110652,5.204926538080094,0.0,43.0
9.0294613446309,3.7472496865823812,-4.044190926821329,9.727551558636893,-3.347392935930557,5.818679187515957,0.0,44.0
-17.24797286637457,4.735710736687393,-4.112269597297647,-1.247708883941287,4.181075161316157,-3.6142249949456033,0.0,45.0
7.340078937328596,-9.259687971667088,0.6254282710203409,-4.269168442493565,3.16206674998216,3.152680228381143,0.0,46.0
75.97634892720639,0.9505924067054474,1.2338956417667344,4.0547030561769555,6.111097383230717,0.4926699024359318,0.0,47.0
-113.36675014064217,-7.8907323394801505,-1.5712199526660138,2.149931737567866,-5.298778191484603,-6.430065860531009,0.0,48.0
-96.76004129054795,2.2760812480346324,-13.575046896974737,2.1709063643066075,-0.3378696037372795,2.064985017155109,0.0,49.0
167.28115810136262,-1.9281530148221044,1.5708348095206002,-3.098748811897681,11.284122977433196,0.9750189240061989,1.0,0.0
35.16215199643608,-5.994980306445306,-3.50617072886781,-0.8618959100214645,2.4876628492688755,-0.5968196121909956,1.0,1.0
212.97918897157993,8.338475419085347,-7.743729411398882,7.795460749219488,22.70728540680634,-5.8721236830754915,1.0,2.0
-25.240331599326552,-1.2771671426540105,-8.3313391690572,-3.7966409931609935,-5.110665520707842,6.905128529601357,1.0,3.0
94.20479372439269,2.6677104747998346,-1.4930615606886177,-9.353188084675121,7.042950597028671,2.5417241309607244,1.0,4.0
81.64204037487823,-7.930508063496765,-4.115319830343722,6.166680354725494,9.162089940628336,-5.020844555691102,1.0,5.0
-12.710831976536083,2.7379511920737376,-6.533168315890359,-7.540926543710908,-1.9611857261537367,2.2516674837073074,1.0,6.0
64.66843953928976,4.731512273086495,-5.841396592680292,-4.505206561701381,-1.8398711062245425,10.745933030225501,1.0,7.0
83.58134211982428,2.646480627430872,0.6690778964635854,-9.583188906971884,1.3694495413127337,4.88324538308466,1.0,8.0
79.37353603041477,2.5963742842559805,3.867266938083998,6.059224812084192,-5.527597143630937,-0.9924571440176333,1.0,9.0
127.17990168050835,5.259822524320992,11.15182880992732,-4.683605985357305,-7.090721926048834,4.2902800369803415,1.0,10.0
159.51175560062387,2.153381203808414,1.4021186254765376,-7.531588533970068,4.463485210548605,9.34446613209958,1.0,11.0
78.87827490674536,8.824042424626544,4.649339383294949,1.6320302255460142,1.4078985525715342,-11.777272090130497,1.0,12.0
280.1754645629069,2.849500168056851,5.250656388211994,6.489122115672101,10.504001533503445,8.143967255562082,1.0,13.0
61.267142591733574,6.17946246614555,-3.5067672701628894,0.5330277781909708,-1.6194818620105564,1.8738525972636972,1.0,14.0
141.07220301591272,7.933625752226615,-2.185753925039939,0.9140813127927669,2.756875602710852,7.874601707974339,1.0,15.0
148.03364107376925,-4.226998305793773,-5.1288015183334865,10.578490300904093,6.9094593593537255,7.075290212993105,1.0,16.0
76.33377438892774,-7.876796603606481,5.015255373342237,-3.1048368840983813,0.8032702449084357,-1.187267339354722,1.0,17.0
122.70088730282839,-6.860662122370887,0.8937124883930598,2.3512504961021103,11.039052093222825,-6.0496825795380476,1.0,18.0
139.54173415425439,-1.1686576774042445,3.416226308739336,3.726909283765149,6.473629957625247,-3.3206431467513124,1.0,19.0
-46.36110176140114,-1.1132228727707867,0.11103928048843008,-5.064140045538254,-9.403027141057917,-0.9521305891610661,1.0,20.0
245.81894052995455,15.215338086066968,9.875026771580742,-2.896615036809849,0.8277350473698913,8.934440560288461,1.0,21.0
171.23714447011946,7.017086429635372,2.4113356679034896,-0.17520916721735166,5.217919903197409,3.7468876048993156,1.0,22.0
3.0751837321288518,-3.2443835002839254,0.49854924408620266,1.0925507187796262,-3.1867642526482305,-6.700483228145135,1.0,23.0
-16.10906718285759,7.436683131067612,-8.40246628940945,-6.698955491198932,-3.7903621917243457,4.225250081315975,1.0,24.0
15.427617173365336,-1.555485379662358,2.0668580615005796,-1.0643493675840172,-2.561387668784631,-6.897068923535958,1.0,25.0
9.834827911529548,8.74923038023409,-5.562133145339555,-11.4159445743734,2.605768363673547,-4.5272042037747555,1.0,26.0
-59.63179344595777,3.0588388179314654,-6.741389860857381,-4.5727412704661345,-8.015793162490166,0.1280021906426841,1.0,27.0
141.46596477823692,-0.9133177051578285,2.6272601929933064,-14.43477551534302,9.2923879762011,4.97892111374012,1.0,28.0
119.87268736022628,-0.6086915528187826,-2.678429520555899,-8.011814862886464,4.177189601503195,10.930088954959677,1.0,29.0
20.475698844354717,4.619952797297481,-4.33567624258929,-6.155015690893114,6.43870040170785,-10.420132688871043,1.0,30.0
-140.55401830302154,7.465921605006351,-10.805684106677049,-1.4677902691621587,-11.886393485398031,-7.112691060346278,1.0,31.0
140.06171897102624,0.6953155571602914,8.167837776036983,1.5761916846319368,3.3594826417660526,-6.1614981107407,1.0,32.0
145.28390680607757,-1.0245789815231863,9.361010448466164,-0.11539838402177957,-1.3322189664504283,3.9596924585820883,1.0,33.0
95.81444564568459,-2.2894088651833484,3.75840077006647,0.17944340673613768,1.0037992611792657,-0.20436046805307706,1.0,34.0
-10.346812192617136,-11.880748898610502,-3.1102785937437543,-2.2426229448345967,-1.2757884107419568,-0.4012180247799664,1.0,35.0
85.64287132264333,-9.820738819845872,-3.3614079271029036,-6.49890358187281,5.147595809006331,11.09861306612624,1.0,36.0
211.55505602958635,4.806937619291103,3.6391399244150513,5.2456401816759906,8.827897638341849,1.3946669774781182,1.0,37.0
-54.49262501616964,1.1436209317781927,-9.347334455585614,8.84324515630836,-3.1979427115192767,-9.142759099402973,1.0,38.0
76.62857347441775,0.9245930391940096,6.5903990532861325,0.22997027242248358,-2.549015389401704,-4.671039636211944,1.0,39.0
-56.81146256460672,-13.603554720902494,-10.964012319330193,-3.5340616856935996,2.305628461047672,-0.022359272852059537,1.0,40.0
129.7277710379943,-0.988189144161378,3.233014700888052,1.5560414726176828,2.4084850064633705,3.381039964086534,1.0,41.0
215.21875514581512,-6.178033036377081,-1.8605519121304916,-1.1550044865339515,18.474891173068386,3.851272387388174,1.0,42.0
184.74330935544174,-2.685125963979077,7.070857773370503,10.675867598708741,-0.43133736779606646,4.2976891631433665,1.0,43.0
53.76667206674609,3.913662680147598,3.0605806925963295,5.102559006682887,-0.09551624029375486,-11.930868706821974,1.0,44.0
29.949626289647043,-2.5692639666180073,-4.698345533487192,-0.8561572470272699,-1.1577433687423975,3.5207550297640067,1.0,45.0
78.45088807232993,2.0451710715311564,-4.621993623481128,1.4280651344430801,3.280307574306457,3.6892927531584006,1.0,46.0
14.662754104834274,0.8824618391847933,-9.92937431466744,9.438429562596848,-1.9335250592605635,1.4644661377693196,1.0,47.0
126.08820465284482,2.499733984356478,5.7954969280664645,-2.6347664282996934,2.4839947217921803,-0.7048963650334854,1.0,48.0
44.090506774517856,-0.8205790329273661,-9.100390576476,2.3220143802993327,7.369969734693777,-3.2703574685957406,1.0,49.0
-164.6392718517881,4.844191511020301,-8.158646144749069,0.07732486049073084,4.233008197422334,-6.145729439688847,2.0,0.0
-206.0490459245187,-0.08978318210446891,-1.8505608688170534,7.6362137977075895,-10.070944547765212,-2.6654318529169045,2.0,1.0
-218.99633235045968,0.3808448590479566,-9.08098286018847,-9.93004102604243,-7.478871219072358,11.242000929076394,2.0,2.0
7.587038842511685,-0.8301470536097129,6.057938988841949,-7.7750452577827085,9.63485305936979,2.684024604787568,2.0,3.0
23.019110537504364,-0.6130366753608345,12.66827469070988,-5.346065711593061,7.183879705475858,-5.765725511155993,2.0,4.0
-186.9699520567536,-0.8656576375654867,-1.0763037360491126,-2.230372469864222,-8.792337987143402,1.849071664354761,2.0,5.0
-242.53171254085086,1.0594029843482908,-0.06940096841163272,-3.2332696765565316,-15.363206375636167,1.245503121588064,2.0,6.0
-125.1495724248565,4.585079899106276,-0.36332480479904583,10.412633375983212,-4.87302092387302,-5.44607895846645,2.0,7.0
